customer_id,country,acquisition_channel,device_type,signup_date
677,DE,Organic,mobile,2022-09-22
678,NL,Organic,mobile,2024-01-02
679,DE,Organic,desktop,2025-10-03
680,AU,Paid Ads,desktop,2025-06-24
681,US,Paid Ads,mobile,2025-05-06
682,FR,Organic,desktop,2023-06-10
683,SE,Email,mobile,2023-01-13
684,SE,Email,mobile,2024-11-29
685,DE,Referral,desktop,2025-08-26
686,AU,Paid Ads,mobile,2024-07-23
687,BR,Paid Ads,desktop,2024-08-10
688,FR,Paid Ads,mobile,2023-07-15
689,DE,Paid Ads,desktop,2025-03-18
690,BR,Organic,desktop,2023-02-11
691,FR,Referral,desktop,2023-09-19
692,BR,Paid Ads,mobile,2024-02-09
693,IN,Organic,mobile,2024-05-24
694,DE,Organic,mobile,2023-05-16
695,AU,Organic,mobile,2022-09-27
696,FR,Partnership,mobile,2024-09-25
697,SE,Organic,desktop,2023-07-28
698,DE,Email,mobile,2024-08-21
699,FR,Paid Ads,desktop,2022-12-13
700,FR,Email,mobile,2024-04-21
701,BR,Paid Ads,desktop,2024-06-24
702,BR,Partnership,desktop,2022-05-13
703,NL,Organic,mobile,2023-10-08
704,DE,Paid Ads,desktop,2022-11-05
705,UK,Organic,mobile,2022-06-09
706,CA,Paid Ads,mobile,2025-10-22
707,UK,Paid Ads,desktop,2023-09-17
708,FR,Referral,mobile,2025-04-29
709,NL,Paid Ads,mobile,2023-06-05
710,FR,Organic,desktop,2024-12-14
711,UK,Referral,mobile,2025-03-08
712,FR,Paid Ads,desktop,2024-09-07
713,BR,Organic,desktop,2024-04-09
714,DE,Partnership,desktop,2024-01-21
715,SE,Partnership,mobile,2023-10-26
716,UK,Email,mobile,2025-08-26
717,CA,Email,desktop,2025-05-20
718,CA,Organic,desktop,2025-09-29
719,BR,Partnership,mobile,2022-10-16
720,DE,Paid Ads,mobile,2025-02-05
721,US,Organic,mobile,2025-09-03
722,US,Email,desktop,2023-01-31
723,AU,Organic,desktop,2022-06-16
724,AU,Paid Ads,mobile,2025-02-16
725,UK,Organic,desktop,2024-08-13
726,BR,Paid Ads,desktop,2025-05-31
727,BR,Paid Ads,mobile,2022-11-15
728,FR,Paid Ads,mobile,2025-04-14
729,CA,Organic,mobile,2023-03-08
730,CA,Paid Ads,desktop,2022-12-30
731,CA,Paid Ads,mobile,2022-12-31
732,NL,Organic,mobile,2025-05-04
733,DE,Partnership,mobile,2024-11-26
734,IN,Paid Ads,desktop,2024-06-12
735,FR,Email,mobile,2023-11-09
736,US,Organic,mobile,2025-07-06
737,BR,Organic,mobile,2023-12-26
738,US,Organic,mobile,2025-05-06
739,NL,Paid Ads,desktop,2024-02-27
740,US,Organic,desktop,2023-12-04
741,CA,Paid Ads,desktop,2024-03-28
742,SE,Paid Ads,desktop,2023-08-16
743,FR,Organic,mobile,2025-02-23
744,SE,Referral,mobile,2024-05-18
745,AU,Partnership,desktop,2023-04-29
746,SE,Organic,mobile,2025-07-28
747,IN,Referral,desktop,2023-12-14
748,BR,Referral,desktop,2024-07-07
749,NL,Paid Ads,desktop,2025-08-03
750,BR,Email,mobile,2024-10-10
751,IN,Partnership,mobile,2022-10-01
752,BR,Paid Ads,mobile,2025-09-05
753,SE,Referral,desktop,2024-10-14
754,DE,Referral,desktop,2023-10-05
755,BR,Paid Ads,mobile,2022-11-14
756,AU,Organic,mobile,2025-04-13
757,FR,Partnership,mobile,2024-10-06
758,FR,Email,desktop,2024-06-25
759,US,Organic,mobile,2025-07-22
760,UK,Organic,desktop,2025-04-07
761,SE,Partnership,mobile,2022-12-08
762,CA,Organic,desktop,2023-09-01
763,IN,Referral,mobile,2023-05-26
764,NL,Organic,mobile,2025-02-19
765,SE,Organic,desktop,2022-03-30
766,FR,Organic,desktop,2024-08-08
767,US,Paid Ads,desktop,2025-03-11
768,BR,Organic,desktop,2025-07-05
769,CA,Paid Ads,desktop,2023-10-16
770,CA,Referral,desktop,2025-05-11
771,UK,Paid Ads,mobile,2022-09-19
772,DE,Referral,desktop,2025-06-05
773,UK,Paid Ads,desktop,2022-10-22
774,BR,Paid Ads,mobile,2024-01-01
775,SE,Paid Ads,desktop,2025-04-16
776,AU,Paid Ads,mobile,2022-12-05
777,IN,Partnership,mobile,2023-04-24
778,CA,Referral,mobile,2025-01-27
779,NL,Organic,desktop,2025-01-25
780,SE,Referral,mobile,2024-10-30
781,NL,Organic,desktop,2024-12-27
782,US,Organic,mobile,2024-07-06
783,NL,Paid Ads,desktop,2023-05-31
784,CA,Email,mobile,2023-10-21
785,CA,Paid Ads,desktop,2023-02-01
786,CA,Email,mobile,2025-08-05
787,SE,Paid Ads,mobile,2024-08-24
788,SE,Organic,desktop,2024-01-06
789,IN,Partnership,desktop,2024-03-28
790,FR,Paid Ads,desktop,2025-09-12
791,DE,Email,desktop,2022-12-11
792,BR,Email,desktop,2024-08-27
793,BR,Partnership,mobile,2024-05-22
794,US,Organic,mobile,2024-09-26
795,UK,Organic,mobile,2022-02-19
796,IN,Email,desktop,2025-07-01
797,FR,Paid Ads,mobile,2025-08-28
798,AU,Paid Ads,mobile,2024-08-02
799,US,Organic,desktop,2024-12-30
800,SE,Organic,mobile,2025-08-19
801,FR,Paid Ads,desktop,2025-01-11
802,CA,Organic,mobile,2022-12-10
803,SE,Organic,mobile,2024-08-16
804,UK,Organic,mobile,2024-09-20
805,UK,Organic,mobile,2024-02-07
806,BR,Email,mobile,2025-02-11
807,DE,Referral,mobile,2025-08-30
808,DE,Organic,desktop,2025-08-22
809,AU,Organic,desktop,2024-03-13
810,SE,Paid Ads,mobile,2022-09-24
811,SE,Organic,mobile,2025-10-17
812,UK,Email,desktop,2025-05-28
813,CA,Email,mobile,2022-10-17
814,CA,Email,desktop,2025-08-17
815,NL,Paid Ads,mobile,2025-06-28
816,CA,Paid Ads,desktop,2024-06-07
817,FR,Referral,desktop,2024-09-02
818,DE,Organic,desktop,2024-01-04
819,CA,Organic,desktop,2022-05-20
820,IN,Organic,desktop,2023-10-06
821,SE,Paid Ads,desktop,2025-04-22
822,CA,Organic,desktop,2022-01-13
823,NL,Organic,desktop,2023-10-03
824,AU,Referral,desktop,2024-01-03
825,AU,Partnership,mobile,2024-06-30
826,UK,Organic,mobile,2025-08-16
827,CA,Paid Ads,desktop,2023-10-22
828,SE,Organic,desktop,2023-10-23
829,SE,Partnership,mobile,2025-02-12
830,DE,Organic,desktop,2024-03-15
831,AU,Email,mobile,2023-04-16
832,UK,Organic,desktop,2024-03-15
833,CA,Email,desktop,2022-11-17
834,AU,Organic,desktop,2023-01-23
835,AU,Organic,desktop,2024-05-13
836,SE,Organic,mobile,2024-01-31
837,CA,Organic,desktop,2025-08-11
838,US,Email,mobile,2023-11-14
839,CA,Referral,desktop,2024-08-21
840,FR,Paid Ads,mobile,2024-10-20
841,AU,Partnership,desktop,2022-02-05
842,DE,Paid Ads,desktop,2024-11-24
843,US,Partnership,mobile,2023-01-26
844,NL,Organic,desktop,2025-09-25
845,UK,Partnership,mobile,2022-12-02
846,CA,Organic,desktop,2024-01-25
847,DE,Paid Ads,mobile,2022-07-28
848,NL,Paid Ads,desktop,2025-10-29
849,NL,Paid Ads,mobile,2024-05-18
850,AU,Paid Ads,mobile,2024-09-07
851,FR,Paid Ads,mobile,2022-06-17
852,AU,Partnership,desktop,2025-02-26
853,UK,Partnership,mobile,2023-03-22
854,US,Partnership,mobile,2025-07-26
855,SE,Partnership,mobile,2023-03-14
856,IN,Email,mobile,2023-02-17
857,US,Partnership,desktop,2022-04-06
858,UK,Email,desktop,2024-04-09
859,SE,Paid Ads,mobile,2024-08-02
860,NL,Email,mobile,2022-06-14
861,US,Partnership,desktop,2025-03-24
862,SE,Referral,desktop,2024-03-16
863,CA,Paid Ads,mobile,2024-06-14
864,AU,Organic,desktop,2024-02-29
865,IN,Email,desktop,2024-01-06
866,DE,Partnership,mobile,2024-07-27
867,CA,Paid Ads,mobile,2022-12-15
868,US,Organic,mobile,2023-02-02
869,BR,Organic,desktop,2025-06-20
870,SE,Paid Ads,desktop,2025-09-11
871,NL,Organic,mobile,2023-11-29
872,NL,Referral,mobile,2023-06-30
873,BR,Partnership,desktop,2024-11-02
874,US,Referral,mobile,2024-01-17
875,NL,Paid Ads,mobile,2022-03-09
876,FR,Partnership,desktop,2022-12-16
877,NL,Paid Ads,desktop,2025-01-20
878,IN,Organic,desktop,2024-11-19
879,FR,Paid Ads,mobile,2022-03-14
880,UK,Referral,desktop,2023-04-12
881,UK,Email,mobile,2023-04-27
882,SE,Partnership,mobile,2024-12-03
883,FR,Organic,mobile,2022-02-23
884,CA,Organic,desktop,2022-09-05
885,SE,Organic,mobile,2025-04-19
886,CA,Referral,mobile,2023-01-26
887,IN,Email,mobile,2024-11-12
888,AU,Paid Ads,mobile,2023-05-09
889,US,Paid Ads,mobile,2022-08-27
890,FR,Partnership,mobile,2023-05-17
891,BR,Partnership,desktop,2025-01-27
892,DE,Organic,mobile,2025-06-14
893,US,Email,mobile,2025-05-20
894,IN,Referral,mobile,2024-01-01
895,FR,Organic,desktop,2024-11-29
896,UK,Paid Ads,desktop,2023-03-14
897,US,Organic,mobile,2023-08-04
898,CA,Organic,desktop,2025-07-24
899,BR,Referral,mobile,2022-02-05
900,US,Paid Ads,mobile,2022-07-28
901,DE,Paid Ads,mobile,2023-03-19
902,IN,Paid Ads,desktop,2022-03-12
903,IN,Organic,desktop,2023-02-01
904,SE,Referral,mobile,2024-08-24
905,IN,Paid Ads,mobile,2024-02-03
906,SE,Paid Ads,mobile,2025-07-21
907,IN,Partnership,mobile,2025-05-07
908,DE,Organic,mobile,2023-10-15
909,IN,Referral,desktop,2023-06-12
910,BR,Paid Ads,mobile,2023-12-08
911,AU,Email,desktop,2024-09-01
912,UK,Email,desktop,2023-06-26
913,BR,Organic,mobile,2024-10-10
914,IN,Referral,mobile,2024-01-18
915,FR,Organic,mobile,2024-07-18
916,CA,Partnership,desktop,2024-02-23
917,AU,Organic,desktop,2023-08-06
918,UK,Email,desktop,2025-09-13
919,CA,Organic,mobile,2025-03-12
920,BR,Referral,desktop,2022-11-16
921,DE,Partnership,mobile,2025-06-27
922,DE,Email,mobile,2024-04-29
923,CA,Organic,mobile,2025-07-23
924,FR,Paid Ads,mobile,2025-04-19
925,CA,Organic,mobile,2024-02-08
926,BR,Paid Ads,mobile,2022-03-02
927,CA,Organic,mobile,2023-06-27
928,UK,Organic,desktop,2024-07-05
929,FR,Paid Ads,mobile,2024-10-21
930,NL,Organic,mobile,2023-06-10
931,US,Paid Ads,desktop,2022-11-15
932,NL,Organic,mobile,2025-05-24
933,SE,Organic,mobile,2025-10-17
934,CA,Referral,desktop,2024-06-16
935,DE,Organic,mobile,2023-01-14
936,NL,Paid Ads,desktop,2023-07-03
937,IN,Paid Ads,desktop,2022-02-19
938,BR,Paid Ads,mobile,2025-08-11
939,NL,Referral,mobile,2022-10-03
940,AU,Paid Ads,mobile,2024-08-16
941,FR,Organic,desktop,2023-07-05
942,BR,Email,mobile,2024-07-20
943,DE,Partnership,desktop,2024-11-10
944,SE,Organic,mobile,2025-05-19
945,NL,Paid Ads,mobile,2023-03-16
946,FR,Organic,mobile,2022-01-31
947,US,Organic,desktop,2022-11-10
948,FR,Organic,mobile,2025-07-28
949,FR,Referral,mobile,2025-07-02
950,BR,Organic,desktop,2024-09-09
951,US,Partnership,desktop,2024-09-13
952,FR,Paid Ads,mobile,2024-11-25
953,AU,Organic,mobile,2023-01-21
954,NL,Email,desktop,2025-08-11
955,NL,Organic,desktop,2024-01-31
956,AU,Paid Ads,mobile,2023-12-13
957,NL,Paid Ads,desktop,2024-06-07
958,FR,Organic,mobile,2022-05-02
959,SE,Organic,desktop,2023-01-04
960,FR,Organic,mobile,2025-02-13
961,BR,Organic,mobile,2022-07-22
962,IN,Organic,mobile,2024-09-16
963,SE,Partnership,mobile,2023-05-21
964,DE,Organic,desktop,2023-12-21
965,DE,Organic,desktop,2023-07-28
966,SE,Partnership,desktop,2023-11-04
967,FR,Referral,mobile,2025-01-24
968,CA,Paid Ads,mobile,2023-08-10
969,IN,Organic,mobile,2024-08-04
970,AU,Referral,desktop,2024-04-15
971,FR,Organic,desktop,2024-11-24
972,SE,Referral,desktop,2025-09-02
973,CA,Partnership,desktop,2025-02-07
974,FR,Paid Ads,mobile,2023-03-31
975,CA,Organic,desktop,2022-03-24
976,SE,Referral,desktop,2023-06-17
977,FR,Paid Ads,desktop,2024-09-07
978,US,Paid Ads,mobile,2022-05-12
979,NL,Paid Ads,mobile,2024-05-10
980,SE,Referral,mobile,2024-09-09
981,DE,Paid Ads,desktop,2023-10-04
982,DE,Partnership,mobile,2025-03-20
983,IN,Email,mobile,2022-09-10
984,UK,Organic,desktop,2022-07-05
985,DE,Referral,desktop,2025-02-02
986,UK,Organic,desktop,2024-05-09
987,US,Email,mobile,2024-12-21
988,SE,Organic,desktop,2024-02-21
989,CA,Paid Ads,mobile,2023-05-22
990,IN,Email,desktop,2025-05-08
991,NL,Organic,mobile,2025-04-18
992,AU,Email,desktop,2024-12-28
993,UK,Referral,mobile,2023-07-02
994,NL,Paid Ads,mobile,2024-09-01
995,IN,Paid Ads,mobile,2023-11-12
996,IN,Partnership,desktop,2022-08-10
997,DE,Organic,desktop,2025-08-14
998,NL,Referral,mobile,2022-11-10
999,FR,Referral,desktop,2025-09-15
1000,BR,Partnership,mobile,2024-03-07
1001,IN,Referral,mobile,2023-02-07
1002,UK,Paid Ads,mobile,2024-07-05
1003,AU,Partnership,desktop,2025-07-01
1004,AU,Email,mobile,2025-02-07
1005,US,Referral,mobile,2025-04-25
1006,US,Organic,mobile,2024-11-18
1007,DE,Paid Ads,desktop,2024-12-25
1008,FR,Referral,mobile,2025-06-08
1009,DE,Paid Ads,mobile,2023-05-28
1010,AU,Organic,mobile,2024-05-02
1011,CA,Organic,desktop,2023-04-11
1012,AU,Paid Ads,mobile,2025-10-20
1013,IN,Organic,mobile,2025-09-09
1014,NL,Organic,desktop,2022-04-13
1015,NL,Paid Ads,mobile,2025-01-09
1016,IN,Email,mobile,2025-08-22
1017,IN,Paid Ads,mobile,2023-01-30
1018,AU,Organic,mobile,2024-08-06
1019,NL,Organic,desktop,2025-08-12
1020,NL,Paid Ads,mobile,2022-03-31
1021,SE,Email,mobile,2024-12-31
1022,NL,Referral,mobile,2023-08-10
1023,IN,Organic,desktop,2025-08-21
1024,US,Paid Ads,mobile,2025-10-04
1025,FR,Email,mobile,2025-09-09
1026,CA,Organic,mobile,2024-04-12
1027,IN,Paid Ads,mobile,2025-06-21
1028,NL,Paid Ads,mobile,2025-06-03
1029,UK,Organic,mobile,2023-09-12
1030,AU,Organic,mobile,2025-05-18
1031,AU,Paid Ads,desktop,2022-04-07
1032,FR,Organic,desktop,2024-09-08
1033,IN,Organic,mobile,2023-04-25
1034,FR,Organic,desktop,2022-10-09
1035,US,Organic,mobile,2022-07-09
1036,BR,Paid Ads,mobile,2024-12-30
1037,DE,Organic,mobile,2023-10-13
1038,UK,Organic,mobile,2025-01-30
1039,DE,Email,mobile,2022-06-13
1040,BR,Referral,desktop,2023-09-06
1041,UK,Paid Ads,mobile,2024-07-03
1042,DE,Organic,desktop,2025-04-09
1043,UK,Referral,mobile,2023-09-12
1044,FR,Organic,mobile,2024-10-12
1045,CA,Organic,desktop,2025-07-14
1046,SE,Referral,desktop,2024-10-01
1047,UK,Partnership,mobile,2023-04-30
1048,BR,Paid Ads,mobile,2022-03-07
1049,FR,Organic,mobile,2025-06-29
1050,SE,Email,mobile,2022-02-27
1051,FR,Organic,mobile,2025-07-03
1052,US,Email,desktop,2024-06-20
1053,NL,Paid Ads,desktop,2025-09-04
1054,AU,Paid Ads,mobile,2025-04-17
1055,US,Paid Ads,mobile,2025-10-30
1056,BR,Partnership,mobile,2023-10-28
1057,IN,Email,mobile,2025-03-16
1058,IN,Paid Ads,desktop,2024-01-08
1059,AU,Referral,mobile,2024-04-19
1060,FR,Paid Ads,mobile,2024-10-14
1061,CA,Referral,desktop,2025-07-02
1062,BR,Email,desktop,2025-10-17
1063,AU,Organic,desktop,2025-03-17
1064,SE,Organic,mobile,2024-01-29
1065,SE,Partnership,mobile,2024-02-03
1066,IN,Partnership,mobile,2025-02-12
1067,NL,Organic,desktop,2023-05-10
1068,FR,Organic,desktop,2022-09-18
1069,IN,Partnership,mobile,2023-11-03
1070,CA,Paid Ads,desktop,2023-07-26
1071,AU,Paid Ads,desktop,2023-08-09
1072,UK,Organic,desktop,2023-05-01
1073,CA,Email,desktop,2022-04-20
1074,UK,Organic,mobile,2022-02-18
1075,FR,Organic,mobile,2025-10-20
1076,AU,Organic,desktop,2024-02-12
1077,SE,Partnership,mobile,2023-12-15
1078,SE,Referral,desktop,2024-12-12
1079,US,Email,mobile,2023-04-06
1080,SE,Paid Ads,mobile,2025-09-14
1081,BR,Partnership,desktop,2025-04-05
1082,US,Email,desktop,2022-08-05
1083,US,Email,desktop,2024-01-29
1084,SE,Partnership,mobile,2025-07-07
1085,IN,Paid Ads,mobile,2025-09-09
1086,NL,Referral,desktop,2024-04-03
1087,NL,Partnership,desktop,2024-09-28
1088,BR,Email,mobile,2023-01-06
1089,DE,Paid Ads,mobile,2025-10-23
1090,IN,Organic,mobile,2023-04-28
1091,DE,Referral,mobile,2025-09-07
1092,UK,Paid Ads,desktop,2024-11-08
1093,IN,Organic,mobile,2024-09-21
1094,AU,Email,mobile,2024-05-31
1095,DE,Organic,desktop,2023-04-26
1096,BR,Paid Ads,mobile,2023-01-23
1097,BR,Referral,mobile,2023-04-09
1098,IN,Paid Ads,mobile,2023-02-10
1099,US,Organic,desktop,2025-03-29
1100,AU,Paid Ads,mobile,2023-10-27
1101,FR,Organic,mobile,2022-05-27
1102,AU,Organic,mobile,2025-10-02
1103,BR,Organic,mobile,2025-07-12
1104,UK,Organic,mobile,2025-08-24
1105,DE,Organic,mobile,2025-10-27
1106,DE,Paid Ads,desktop,2023-01-18
1107,UK,Partnership,mobile,2023-12-31
1108,CA,Paid Ads,mobile,2025-03-06
1109,IN,Referral,desktop,2024-12-30
1110,BR,Paid Ads,desktop,2022-12-12
1111,NL,Email,mobile,2025-05-05
1112,SE,Referral,desktop,2023-04-16
1113,UK,Paid Ads,desktop,2023-04-15
1114,UK,Organic,desktop,2024-06-29
1115,AU,Organic,mobile,2024-09-04
1116,IN,Referral,desktop,2024-08-20
1117,IN,Paid Ads,mobile,2022-08-10
1118,NL,Email,desktop,2025-07-06
1119,SE,Organic,mobile,2023-06-22
1120,IN,Organic,mobile,2022-10-26
1121,US,Paid Ads,mobile,2025-07-17
1122,BR,Email,mobile,2025-09-20
1123,US,Paid Ads,mobile,2025-06-21
1124,CA,Referral,mobile,2025-04-29
1125,BR,Organic,desktop,2024-11-14
1126,FR,Paid Ads,mobile,2024-07-16
1127,BR,Email,mobile,2022-07-31
1128,BR,Email,desktop,2024-01-17
1129,NL,Organic,mobile,2023-11-28
1130,US,Paid Ads,mobile,2023-06-13
1131,SE,Referral,desktop,2025-01-28
1132,AU,Organic,mobile,2024-05-10
1133,NL,Referral,mobile,2022-07-18
1134,BR,Paid Ads,desktop,2023-04-09
1135,AU,Organic,desktop,2024-12-16
1136,DE,Email,mobile,2022-07-08
1137,AU,Organic,mobile,2025-06-10
1138,UK,Partnership,desktop,2024-05-09
1139,NL,Email,mobile,2024-04-20
1140,NL,Referral,mobile,2024-09-04
1141,UK,Organic,mobile,2025-05-14
1142,DE,Partnership,mobile,2023-10-24
1143,IN,Email,mobile,2024-12-10
1144,IN,Organic,mobile,2024-08-03
1145,IN,Paid Ads,mobile,2023-06-24
1146,IN,Organic,mobile,2025-07-07
1147,US,Partnership,mobile,2025-04-16
1148,UK,Email,mobile,2024-11-18
1149,DE,Partnership,mobile,2025-06-09
1150,BR,Email,desktop,2025-06-26
1151,CA,Paid Ads,mobile,2025-01-12
1152,NL,Organic,desktop,2025-05-26
1153,AU,Organic,desktop,2024-12-31
1154,IN,Organic,mobile,2024-12-12
1155,AU,Paid Ads,mobile,2024-10-04
1156,CA,Partnership,mobile,2025-02-28
1157,NL,Partnership,mobile,2022-12-21
1158,FR,Organic,desktop,2025-07-09
1159,SE,Referral,mobile,2025-06-30
1160,DE,Paid Ads,desktop,2022-03-19
1161,US,Paid Ads,mobile,2025-05-15
1162,AU,Referral,desktop,2022-10-25
1163,IN,Paid Ads,mobile,2023-10-06
1164,UK,Partnership,mobile,2025-02-19
1165,AU,Referral,mobile,2022-12-25
1166,NL,Email,desktop,2025-05-07
1167,FR,Organic,desktop,2025-05-22
1168,DE,Organic,desktop,2024-05-24
1169,UK,Paid Ads,mobile,2022-01-18
1170,SE,Email,mobile,2023-07-26
1171,NL,Partnership,desktop,2024-10-02
1172,FR,Paid Ads,mobile,2025-10-14
1173,UK,Email,mobile,2024-10-19
1174,SE,Paid Ads,desktop,2023-06-13
1175,AU,Organic,desktop,2024-10-21
1176,NL,Referral,desktop,2024-07-03
1177,BR,Email,desktop,2025-03-29
1178,SE,Organic,desktop,2022-09-11
1179,FR,Organic,desktop,2025-03-09
1180,BR,Paid Ads,desktop,2024-07-05
1181,BR,Organic,mobile,2025-09-27
1182,US,Partnership,mobile,2023-10-15
1183,FR,Paid Ads,mobile,2024-10-20
1184,BR,Organic,mobile,2025-08-28
1185,AU,Organic,desktop,2022-09-02
1186,NL,Partnership,desktop,2025-09-02
1187,NL,Referral,desktop,2024-12-21
1188,AU,Referral,mobile,2022-06-19
1189,US,Organic,mobile,2023-08-16
1190,DE,Email,desktop,2025-01-12
1191,US,Paid Ads,mobile,2022-06-18
1192,NL,Referral,mobile,2024-08-23
1193,DE,Partnership,mobile,2023-10-21
1194,US,Organic,desktop,2024-10-07
1195,BR,Paid Ads,desktop,2022-04-29
1196,DE,Organic,mobile,2025-06-30
1197,NL,Paid Ads,desktop,2025-10-07
1198,AU,Organic,mobile,2025-10-02
1199,IN,Partnership,mobile,2025-02-25
1200,BR,Paid Ads,mobile,2022-10-28
1201,BR,Referral,desktop,2025-03-06
1202,IN,Email,desktop,2022-03-07
1203,SE,Partnership,desktop,2022-03-01
1204,CA,Paid Ads,mobile,2023-09-19
1205,UK,Paid Ads,mobile,2024-05-01
1206,FR,Organic,mobile,2025-03-19
1207,US,Organic,mobile,2024-12-16
1208,CA,Referral,mobile,2024-03-07
1209,US,Organic,desktop,2023-07-05
1210,CA,Paid Ads,desktop,2025-10-29
1211,DE,Organic,desktop,2024-02-10
1212,AU,Referral,desktop,2024-03-14
1213,FR,Paid Ads,mobile,2022-12-30
1214,FR,Organic,mobile,2025-04-13
1215,US,Organic,desktop,2024-12-27
1216,IN,Paid Ads,mobile,2023-04-10
1217,DE,Referral,desktop,2022-07-21
1218,SE,Paid Ads,desktop,2024-12-13
1219,FR,Email,mobile,2024-11-14
1220,UK,Organic,mobile,2023-07-04
1221,US,Organic,desktop,2025-09-15
1222,BR,Organic,mobile,2022-12-07
1223,UK,Paid Ads,mobile,2024-02-18
1224,NL,Referral,desktop,2025-09-08
1225,US,Organic,mobile,2024-02-01
1226,US,Referral,desktop,2024-10-27
1227,BR,Paid Ads,desktop,2024-01-02
1228,DE,Partnership,desktop,2023-07-06
1229,BR,Referral,desktop,2025-10-16
1230,FR,Referral,desktop,2024-01-18
1231,AU,Paid Ads,desktop,2025-07-22
1232,US,Partnership,mobile,2023-04-25
1233,NL,Partnership,mobile,2023-03-28
1234,IN,Paid Ads,desktop,2022-03-24
1235,US,Paid Ads,desktop,2024-11-10
1236,BR,Paid Ads,desktop,2023-11-23
1237,CA,Paid Ads,mobile,2025-06-23
1238,US,Paid Ads,desktop,2024-04-11
1239,US,Organic,mobile,2025-10-02
1240,NL,Partnership,desktop,2023-02-08
1241,NL,Paid Ads,mobile,2025-06-27
1242,US,Email,desktop,2025-03-26
1243,CA,Paid Ads,desktop,2025-03-20
1244,AU,Referral,mobile,2025-06-03
1245,SE,Organic,mobile,2025-03-09
1246,CA,Referral,mobile,2024-10-13
1247,CA,Paid Ads,desktop,2022-10-30
1248,CA,Paid Ads,desktop,2022-03-27
1249,AU,Email,mobile,2025-08-17
1250,DE,Organic,mobile,2024-10-02
1251,DE,Paid Ads,mobile,2025-04-15
1252,CA,Organic,mobile,2024-04-22
1253,SE,Email,desktop,2022-10-02
1254,BR,Organic,desktop,2022-10-18
1255,UK,Referral,mobile,2024-12-18
1256,DE,Organic,mobile,2024-02-15
1257,IN,Paid Ads,mobile,2023-03-06
1258,NL,Email,mobile,2024-05-04
1259,AU,Organic,mobile,2022-06-11
1260,AU,Referral,mobile,2024-08-22
1261,UK,Organic,mobile,2023-06-27
1262,DE,Paid Ads,mobile,2025-04-16
1263,SE,Paid Ads,desktop,2023-08-30
1264,SE,Paid Ads,mobile,2024-03-19
1265,NL,Referral,mobile,2022-02-01
1266,CA,Referral,desktop,2022-06-29
1267,BR,Organic,mobile,2023-12-26
1268,DE,Paid Ads,desktop,2024-04-20
1269,SE,Organic,mobile,2024-09-12
1270,UK,Email,mobile,2023-08-02
1271,NL,Email,mobile,2024-12-28
1272,US,Organic,mobile,2025-06-19
1273,NL,Organic,desktop,2025-03-29
1274,SE,Organic,desktop,2022-04-14
1275,US,Partnership,mobile,2024-04-20
1276,IN,Email,desktop,2022-09-07
1277,FR,Paid Ads,mobile,2023-05-15
1278,NL,Paid Ads,desktop,2025-10-19
1279,UK,Organic,mobile,2022-11-21
1280,UK,Paid Ads,desktop,2024-05-13
1281,BR,Referral,mobile,2024-10-03
1282,CA,Paid Ads,mobile,2025-01-06
1283,NL,Email,desktop,2024-07-27
1284,SE,Paid Ads,mobile,2022-01-27
1285,FR,Organic,mobile,2023-09-23
1286,DE,Referral,mobile,2024-06-06
1287,SE,Paid Ads,desktop,2022-08-02
1288,UK,Partnership,mobile,2023-10-28
1289,IN,Paid Ads,desktop,2022-03-29
1290,SE,Paid Ads,desktop,2022-07-13
1291,AU,Referral,mobile,2024-01-01
1292,UK,Paid Ads,desktop,2022-11-02
1293,NL,Paid Ads,mobile,2024-08-05
1294,IN,Partnership,mobile,2024-12-22
1295,AU,Organic,mobile,2025-04-19
1296,US,Organic,desktop,2023-03-06
1297,FR,Email,mobile,2023-01-06
1298,UK,Organic,mobile,2022-09-06
1299,NL,Organic,mobile,2024-10-24
1300,AU,Paid Ads,mobile,2025-01-10
1301,AU,Organic,desktop,2022-03-25
1302,CA,Partnership,mobile,2025-09-01
1303,AU,Paid Ads,mobile,2022-05-13
1304,FR,Paid Ads,mobile,2024-07-05
1305,IN,Organic,mobile,2025-01-13
1306,IN,Organic,desktop,2025-06-29
1307,AU,Referral,desktop,2025-01-18
1308,NL,Paid Ads,mobile,2025-04-21
1309,UK,Email,mobile,2023-10-12
1310,NL,Organic,desktop,2025-05-04
1311,BR,Referral,mobile,2022-07-16
1312,UK,Organic,mobile,2025-07-23
1313,US,Paid Ads,desktop,2024-07-12
1314,FR,Referral,mobile,2025-05-06
1315,NL,Organic,desktop,2024-03-15
