subscription_id,customer_id,plan_id,start_date,cancel_date,status,mrr_usd
580,854,6,2025-07-30,2025-08-30,cancelled,99.92
581,855,5,2023-03-31,,active,49.92
582,857,3,2022-04-22,2023-02-22,cancelled,119.0
583,857,1,2022-04-24,,active,29.0
584,864,1,2024-04-11,,active,29.0
585,864,4,2024-03-16,2025-09-16,cancelled,24.92
586,866,4,2024-09-19,,active,24.92
587,867,3,2023-01-01,2023-12-01,cancelled,119.0
588,868,1,2023-03-18,2023-12-18,cancelled,29.0
589,869,5,2025-07-21,,active,49.92
590,870,1,2025-10-16,,active,29.0
591,873,1,2024-12-04,,active,29.0
592,875,5,2022-03-16,2024-09-16,cancelled,49.92
593,876,5,2023-01-30,2023-07-28,cancelled,49.92
594,877,5,2025-02-28,,active,49.92
595,878,6,2024-12-24,,active,99.92
596,879,5,2022-04-22,2024-06-22,cancelled,49.92
597,880,2,2023-05-09,,active,59.0
598,881,2,2023-06-15,2025-08-15,cancelled,59.0
599,881,4,2023-06-20,2024-07-20,cancelled,24.92
600,882,3,2025-01-08,2025-07-08,cancelled,119.0
601,882,1,2024-12-26,,active,29.0
602,884,2,2022-10-30,,active,59.0
603,885,3,2025-04-25,2025-04-25,cancelled,119.0
604,887,3,2024-12-27,,active,119.0
605,887,2,2024-12-02,,active,59.0
606,889,2,2022-09-01,,active,59.0
607,889,4,2022-10-24,2023-02-24,cancelled,24.92
608,891,6,2025-03-25,2025-03-25,cancelled,99.92
609,894,5,2024-01-21,,active,49.92
610,894,6,2024-02-01,,active,99.92
611,895,5,2024-12-12,,active,49.92
612,898,5,2025-07-25,,active,49.92
613,898,3,2025-09-19,,active,119.0
614,899,3,2022-03-02,,active,119.0
615,902,2,2022-04-08,2025-05-08,cancelled,59.0
616,904,6,2024-09-02,,active,99.92
617,905,5,2024-02-17,,active,49.92
618,907,2,2025-06-09,,active,59.0
619,908,4,2023-11-29,,active,24.92
620,909,3,2023-07-29,2024-01-29,cancelled,119.0
621,910,2,2024-01-23,2024-01-23,cancelled,59.0
622,910,6,2024-01-15,,active,99.92
623,911,6,2024-10-16,,active,99.92
624,912,1,2023-08-03,2025-04-03,cancelled,29.0
625,914,2,2024-03-06,2024-05-06,cancelled,59.0
626,915,4,2024-08-09,2025-06-09,cancelled,24.92
627,915,6,2024-08-26,,active,99.92
628,917,3,2023-08-17,,active,119.0
629,920,2,2022-12-08,,active,59.0
630,921,2,2025-07-24,,active,59.0
631,925,3,2024-04-04,,active,119.0
632,925,5,2024-02-25,2024-06-25,cancelled,49.92
633,929,5,2024-10-25,,active,49.92
634,930,6,2023-07-06,2024-01-06,cancelled,99.92
635,930,5,2023-07-02,2023-12-02,cancelled,49.92
636,934,1,2024-07-19,2025-02-19,cancelled,29.0
637,935,5,2023-02-08,2024-04-08,cancelled,49.92
638,936,1,2023-08-29,2024-03-29,cancelled,29.0
639,937,1,2022-02-27,2022-02-27,cancelled,29.0
640,938,2,2025-08-18,,active,59.0
641,940,5,2024-08-31,2024-08-31,cancelled,49.92
642,941,6,2023-08-13,,active,99.92
643,942,4,2024-08-31,2024-08-31,cancelled,24.92
644,944,1,2025-07-15,,active,29.0
645,946,3,2022-03-19,2025-10-19,cancelled,119.0
646,948,4,2025-08-10,,active,24.92
647,949,4,2025-08-25,,active,24.92
648,950,5,2024-10-14,2025-05-14,cancelled,49.92
649,954,2,2025-09-17,,active,59.0
650,955,2,2024-03-16,,active,59.0
651,957,2,2024-06-28,,active,59.0
652,960,2,2025-02-15,,active,59.0
653,960,6,2025-02-23,,active,99.92
654,961,6,2022-09-11,2023-04-11,cancelled,99.92
655,964,1,2024-02-01,2025-10-01,cancelled,29.0
656,965,6,2023-08-02,,active,99.92
657,966,4,2023-11-23,2024-01-23,cancelled,24.92
658,968,6,2023-09-22,2023-12-22,cancelled,99.92
659,969,4,2024-08-13,2024-12-13,cancelled,24.92
660,969,6,2024-09-06,,active,99.92
661,970,2,2024-05-29,2025-05-28,cancelled,59.0
662,970,6,2024-05-23,2025-06-23,cancelled,99.92
663,971,6,2025-01-21,,active,99.92
664,972,5,2025-10-22,,active,49.92
665,973,2,2025-03-01,,active,59.0
666,975,3,2022-03-31,2022-03-31,cancelled,119.0
667,976,5,2023-06-28,2023-06-28,cancelled,49.92
668,977,5,2024-09-27,,active,49.92
669,977,2,2024-10-24,,active,59.0
670,978,6,2022-06-20,2025-09-20,cancelled,99.92
671,981,2,2023-11-29,,active,59.0
672,984,6,2022-08-23,2025-05-23,cancelled,99.92
673,986,4,2024-06-12,2024-11-12,cancelled,24.92
674,987,3,2025-01-19,2025-10-19,cancelled,119.0
675,987,6,2025-01-25,,active,99.92
676,988,3,2024-03-31,,active,119.0
677,989,3,2023-05-23,2023-05-23,cancelled,119.0
678,994,1,2024-09-25,,active,29.0
679,996,6,2022-10-08,,active,99.92
680,997,3,2025-08-24,,active,119.0
681,997,1,2025-09-15,,active,29.0
682,998,1,2022-12-22,,active,29.0
683,1000,3,2024-03-13,,active,119.0
684,1001,5,2023-02-07,,active,49.92
685,1002,6,2024-07-06,2024-09-06,cancelled,99.92
686,1002,4,2024-07-18,,active,24.92
687,1003,5,2025-08-10,,active,49.92
688,1004,6,2025-02-17,,active,99.92
689,1005,2,2025-06-19,,active,59.0
690,1006,5,2024-11-19,,active,49.92
691,1007,5,2025-01-27,,active,49.92
692,1009,4,2023-06-12,,active,24.92
693,1012,2,2025-10-22,,active,59.0
694,1013,4,2025-10-12,2025-10-12,cancelled,24.92
695,1014,2,2022-06-11,2022-10-11,cancelled,59.0
696,1017,1,2023-03-19,,active,29.0
697,1017,5,2023-02-19,2024-11-19,cancelled,49.92
698,1021,5,2025-01-16,,active,49.92
699,1021,1,2025-01-08,,active,29.0
700,1022,3,2023-08-18,,active,119.0
701,1023,6,2025-08-30,,active,99.92
702,1023,5,2025-09-25,,active,49.92
703,1025,1,2025-09-18,,active,29.0
704,1025,5,2025-09-30,,active,49.92
705,1027,2,2025-06-30,,active,59.0
706,1030,3,2025-05-27,,active,119.0
707,1035,6,2022-07-16,2023-05-16,cancelled,99.92
708,1037,6,2023-10-14,,active,99.92
709,1038,2,2025-02-13,2025-08-13,cancelled,59.0
710,1039,2,2022-06-16,2022-07-16,cancelled,59.0
711,1040,4,2023-09-16,,active,24.92
712,1047,1,2023-05-12,2024-01-12,cancelled,29.0
713,1049,6,2025-07-30,,active,99.92
714,1050,4,2022-03-29,2023-08-28,cancelled,24.92
715,1050,2,2022-03-20,2025-03-20,cancelled,59.0
716,1051,6,2025-08-04,,active,99.92
717,1053,6,2025-10-02,,active,99.92
718,1054,1,2025-05-06,2025-05-06,cancelled,29.0
719,1055,5,2025-10-31,,active,49.92
720,1056,4,2023-12-18,,active,24.92
721,1058,3,2024-02-14,,active,119.0
722,1058,5,2024-01-27,,active,49.92
723,1063,3,2025-04-28,,active,119.0
724,1064,2,2024-03-03,,active,59.0
725,1071,5,2023-09-11,2025-04-11,cancelled,49.92
726,1073,1,2022-06-03,2024-02-03,cancelled,29.0
727,1074,1,2022-04-17,2022-04-17,cancelled,29.0
728,1076,3,2024-04-10,,active,119.0
729,1076,5,2024-04-05,,active,49.92
730,1078,2,2025-01-06,,active,59.0
731,1081,5,2025-05-21,,active,49.92
732,1082,2,2022-08-27,,active,59.0
733,1086,5,2024-04-03,2024-09-03,cancelled,49.92
734,1087,3,2024-10-28,,active,119.0
735,1087,1,2024-10-16,2024-10-16,cancelled,29.0
736,1093,1,2024-10-26,,active,29.0
737,1096,6,2023-03-22,2023-03-22,cancelled,99.92
738,1097,5,2023-05-11,2024-05-11,cancelled,49.92
739,1098,5,2023-04-08,2023-05-08,cancelled,49.92
740,1099,2,2025-04-09,,active,59.0
741,1100,6,2023-11-18,,active,99.92
742,1104,4,2025-09-24,,active,24.92
743,1106,3,2023-03-07,2025-07-07,cancelled,119.0
744,1106,5,2023-01-31,2023-06-28,cancelled,49.92
745,1107,1,2024-01-01,,active,29.0
746,1108,4,2025-03-26,,active,24.92
747,1109,1,2025-02-11,2025-02-11,cancelled,29.0
748,1109,2,2025-01-26,2025-09-26,cancelled,59.0
749,1110,2,2023-01-14,2025-06-14,cancelled,59.0
750,1111,6,2025-05-08,,active,99.92
751,1112,5,2023-05-17,2025-05-17,cancelled,49.92
752,1115,5,2024-09-28,2025-08-28,cancelled,49.92
753,1118,3,2025-07-27,,active,119.0
754,1119,4,2023-07-04,2025-08-04,cancelled,24.92
755,1120,1,2022-11-15,2022-11-15,cancelled,29.0
756,1121,3,2025-09-10,,active,119.0
757,1122,1,2025-10-30,,active,29.0
758,1122,5,2025-10-07,,active,49.92
759,1123,3,2025-07-26,2025-07-26,cancelled,119.0
760,1124,5,2025-06-27,2025-06-27,cancelled,49.92
761,1125,2,2025-01-10,,active,59.0
762,1126,6,2024-07-21,2024-08-21,cancelled,99.92
763,1127,5,2022-08-24,2025-08-24,cancelled,49.92
764,1128,1,2024-02-11,2024-11-11,cancelled,29.0
765,1128,4,2024-01-27,,active,24.92
766,1129,6,2023-12-19,,active,99.92
767,1130,1,2023-07-21,,active,29.0
768,1131,4,2025-03-16,,active,24.92
769,1135,1,2025-01-24,2025-05-24,cancelled,29.0
770,1136,3,2022-08-12,,active,119.0
771,1137,3,2025-06-29,2025-08-29,cancelled,119.0
772,1139,1,2024-05-05,2024-11-05,cancelled,29.0
773,1139,3,2024-06-14,,active,119.0
774,1140,1,2024-09-09,,active,29.0
775,1141,4,2025-05-25,2025-07-25,cancelled,24.92
776,1142,6,2023-11-26,,active,99.92
777,1143,6,2025-01-18,,active,99.92
778,1145,5,2023-07-18,,active,49.92
779,1147,5,2025-05-21,,active,49.92
780,1148,2,2025-01-11,,active,59.0
781,1149,3,2025-08-06,2025-08-06,cancelled,119.0
782,1149,6,2025-06-18,,active,99.92
783,1151,1,2025-02-27,,active,29.0
784,1153,5,2025-02-22,,active,49.92
785,1154,3,2025-01-19,,active,119.0
786,1155,4,2024-11-26,,active,24.92
787,1157,4,2023-01-11,,active,24.92
788,1159,1,2025-08-07,,active,29.0
789,1160,1,2022-05-02,2023-09-02,cancelled,29.0
790,1162,4,2022-11-17,2024-01-17,cancelled,24.92
791,1163,4,2023-10-07,,active,24.92
792,1164,4,2025-02-26,,active,24.92
793,1168,6,2024-06-01,,active,99.92
794,1170,5,2023-09-12,,active,49.92
795,1171,4,2024-11-04,,active,24.92
796,1173,2,2024-11-06,2025-02-06,cancelled,59.0
797,1175,3,2024-12-17,2025-02-17,cancelled,119.0
798,1176,4,2024-08-28,2024-12-28,cancelled,24.92
799,1177,5,2025-05-07,,active,49.92
800,1179,1,2025-03-28,,active,29.0
801,1180,3,2024-08-14,,active,119.0
802,1181,5,2025-10-07,,active,49.92
803,1181,1,2025-10-18,,active,29.0
804,1183,5,2024-11-05,,active,49.92
805,1186,4,2025-09-11,,active,24.92
806,1187,5,2025-02-02,,active,49.92
807,1188,4,2022-07-23,,active,24.92
808,1188,5,2022-06-21,2023-10-21,cancelled,49.92
809,1189,2,2023-09-23,,active,59.0
810,1189,1,2023-09-29,2023-09-29,cancelled,29.0
811,1190,5,2025-03-02,,active,49.92
812,1194,2,2024-11-30,2024-11-30,cancelled,59.0
813,1196,4,2025-08-20,,active,24.92
814,1200,5,2022-10-30,,active,49.92
815,1201,6,2025-03-19,,active,99.92
816,1202,1,2022-05-02,2023-01-02,cancelled,29.0
817,1203,3,2022-03-15,,active,119.0
818,1204,2,2023-11-06,,active,59.0
819,1206,4,2025-04-25,,active,24.92
820,1208,6,2024-03-12,,active,99.92
821,1211,2,2024-02-17,2025-01-17,cancelled,59.0
822,1214,5,2025-06-06,,active,49.92
823,1215,1,2025-01-02,,active,29.0
824,1216,3,2023-05-01,,active,119.0
825,1220,2,2023-08-14,,active,59.0
826,1222,6,2023-01-13,2024-04-13,cancelled,99.92
827,1223,3,2024-04-09,2024-09-09,cancelled,119.0
828,1226,3,2024-11-19,,active,119.0
829,1227,2,2024-02-05,2025-06-05,cancelled,59.0
830,1230,1,2024-02-10,,active,29.0
831,1232,1,2023-06-17,2024-10-17,cancelled,29.0
832,1233,4,2023-04-14,,active,24.92
833,1235,6,2024-12-13,,active,99.92
834,1236,4,2023-12-10,2025-06-10,cancelled,24.92
835,1238,1,2024-05-24,,active,29.0
836,1240,1,2023-02-17,2023-04-17,cancelled,29.0
837,1241,5,2025-08-07,,active,49.92
838,1243,1,2025-03-22,2025-08-22,cancelled,29.0
839,1245,2,2025-04-22,2025-08-22,cancelled,59.0
840,1246,6,2024-11-08,,active,99.92
841,1247,5,2022-12-13,2023-03-13,cancelled,49.92
842,1248,3,2022-05-01,2022-11-01,cancelled,119.0
843,1250,6,2024-11-14,2025-07-14,cancelled,99.92
844,1251,6,2025-06-02,2025-09-02,cancelled,99.92
845,1252,6,2024-05-05,2025-06-05,cancelled,99.92
846,1252,4,2024-05-15,2024-05-15,cancelled,24.92
847,1253,3,2022-11-13,2023-08-13,cancelled,119.0
848,1255,2,2024-12-22,2024-12-22,cancelled,59.0
849,1257,2,2023-04-06,2023-04-06,cancelled,59.0
850,1260,6,2024-09-20,,active,99.92
851,1261,1,2023-08-24,,active,29.0
852,1262,3,2025-04-22,,active,119.0
853,1263,3,2023-10-21,,active,119.0
854,1263,2,2023-10-06,,active,59.0
855,1264,1,2024-05-11,2025-07-11,cancelled,29.0
856,1265,1,2022-02-24,2022-02-24,cancelled,29.0
857,1265,6,2022-03-29,2022-05-29,cancelled,99.92
858,1267,4,2024-02-20,2024-11-20,cancelled,24.92
859,1269,2,2024-11-10,,active,59.0
860,1270,4,2023-09-07,2024-04-07,cancelled,24.92
861,1272,3,2025-06-29,,active,119.0
862,1272,1,2025-07-09,,active,29.0
863,1273,1,2025-03-29,,active,29.0
864,1273,2,2025-05-12,,active,59.0
865,1274,2,2022-05-16,,active,59.0
866,1275,2,2024-06-13,,active,59.0
867,1276,6,2022-09-17,2022-09-17,cancelled,99.92
868,1277,3,2023-05-17,,active,119.0
869,1279,3,2022-12-17,,active,119.0
870,1279,1,2022-12-20,2025-03-20,cancelled,29.0
871,1280,6,2024-06-03,,active,99.92
872,1281,2,2024-10-16,2025-02-16,cancelled,59.0
873,1284,2,2022-01-29,2022-01-29,cancelled,59.0
874,1287,1,2022-09-05,2023-03-05,cancelled,29.0
875,1288,4,2023-12-10,2024-11-10,cancelled,24.92
876,1289,5,2022-05-25,2023-03-25,cancelled,49.92
877,1290,5,2022-08-03,2023-03-03,cancelled,49.92
878,1293,6,2024-09-02,,active,99.92
879,1295,4,2025-06-13,,active,24.92
880,1296,5,2023-03-26,,active,49.92
881,1298,6,2022-10-25,2024-04-25,cancelled,99.92
882,1300,2,2025-02-14,,active,59.0
883,1304,6,2024-08-09,,active,99.92
884,1306,5,2025-07-27,,active,49.92
885,1309,1,2023-10-25,2025-03-25,cancelled,29.0
886,1311,3,2022-08-19,2022-08-19,cancelled,119.0
887,1312,6,2025-09-14,2025-09-14,cancelled,99.92
888,1312,3,2025-08-24,2025-08-24,cancelled,119.0
889,1315,1,2024-05-02,2024-07-02,cancelled,29.0
890,1316,2,2024-11-18,2024-11-18,cancelled,59.0
891,1316,5,2024-11-21,,active,49.92
892,1317,6,2024-07-23,,active,99.92
893,1320,2,2022-07-28,2024-07-28,cancelled,59.0
894,1322,3,2023-01-03,2023-10-03,cancelled,119.0
895,1324,4,2023-06-03,2024-05-03,cancelled,24.92
896,1324,5,2023-06-05,,active,49.92
897,1328,6,2025-05-29,,active,99.92
898,1329,6,2024-11-29,,active,99.92
899,1330,5,2024-06-20,,active,49.92
900,1330,4,2024-06-17,2025-02-17,cancelled,24.92
901,1331,4,2024-07-30,,active,24.92
902,1333,1,2023-06-17,2024-09-17,cancelled,29.0
903,1335,3,2025-10-18,,active,119.0
904,1336,4,2024-12-06,,active,24.92
905,1337,5,2023-03-20,2023-03-20,cancelled,49.92
906,1341,6,2023-06-19,2025-01-19,cancelled,99.92
907,1344,2,2025-03-14,,active,59.0
908,1346,4,2024-03-29,2025-08-28,cancelled,24.92
909,1347,2,2023-11-14,2023-12-14,cancelled,59.0
910,1348,4,2023-12-31,,active,24.92
911,1350,3,2022-06-11,2023-08-11,cancelled,119.0
912,1351,4,2025-08-02,,active,24.92
913,1352,2,2024-09-08,2025-02-08,cancelled,59.0
914,1353,1,2024-02-28,,active,29.0
915,1355,3,2024-06-03,2024-12-03,cancelled,119.0
916,1357,1,2025-08-21,2025-10-21,cancelled,29.0
917,1357,2,2025-08-15,,active,59.0
918,1358,3,2024-03-16,,active,119.0
919,1359,5,2023-07-26,2024-04-26,cancelled,49.92
920,1360,3,2024-09-16,2025-07-16,cancelled,119.0
921,1361,6,2025-09-27,,active,99.92
922,1362,6,2023-05-16,2023-10-16,cancelled,99.92
923,1363,1,2024-12-01,,active,29.0
924,1365,3,2025-03-06,2025-03-06,cancelled,119.0
925,1367,3,2025-02-23,2025-02-23,cancelled,119.0
926,1367,5,2025-03-13,2025-10-13,cancelled,49.92
927,1368,6,2025-08-24,2025-08-24,cancelled,99.92
928,1369,6,2023-02-07,2024-11-07,cancelled,99.92
929,1370,1,2023-06-15,,active,29.0
930,1372,3,2023-02-16,2025-01-16,cancelled,119.0
931,1373,2,2025-08-08,,active,59.0
932,1373,5,2025-06-19,,active,49.92
933,1374,5,2024-06-20,2025-02-20,cancelled,49.92
934,1375,1,2023-07-09,2023-09-09,cancelled,29.0
935,1377,2,2024-04-01,2024-09-01,cancelled,59.0
936,1379,1,2023-11-23,2025-02-23,cancelled,29.0
937,1380,2,2024-10-25,2025-04-25,cancelled,59.0
938,1381,1,2023-01-26,2023-05-26,cancelled,29.0
939,1385,2,2025-01-02,2025-05-02,cancelled,59.0
940,1387,1,2025-05-20,2025-08-20,cancelled,29.0
941,1387,5,2025-04-26,,active,49.92
942,1389,5,2025-10-28,,active,49.92
943,1390,4,2024-04-19,,active,24.92
944,1394,1,2024-07-28,2024-07-28,cancelled,29.0
945,1397,6,2024-04-12,,active,99.92
946,1399,5,2024-11-29,2025-07-28,cancelled,49.92
947,1399,6,2024-11-19,,active,99.92
948,1402,2,2023-02-10,2025-01-10,cancelled,59.0
949,1403,1,2022-04-22,,active,29.0
950,1404,4,2025-02-11,,active,24.92
951,1406,1,2024-06-03,2024-06-03,cancelled,29.0
952,1409,5,2024-09-13,,active,49.92
953,1409,2,2024-09-27,2024-11-27,cancelled,59.0
954,1410,5,2025-08-06,,active,49.92
955,1413,1,2023-08-16,2024-04-16,cancelled,29.0
956,1415,5,2024-06-24,2025-10-24,cancelled,49.92
957,1415,4,2024-06-24,2024-08-24,cancelled,24.92
958,1416,4,2025-09-05,,active,24.92
959,1417,4,2022-05-05,2025-01-05,cancelled,24.92
960,1418,4,2022-10-14,2023-05-14,cancelled,24.92
961,1418,5,2022-12-01,2023-09-01,cancelled,49.92
962,1419,3,2024-04-08,,active,119.0
963,1420,3,2025-09-05,,active,119.0
964,1421,1,2023-09-14,2023-12-14,cancelled,29.0
965,1423,3,2022-05-14,2024-03-14,cancelled,119.0
966,1424,4,2023-01-13,2023-01-13,cancelled,24.92
967,1425,2,2025-10-22,,active,59.0
968,1426,5,2025-10-25,,active,49.92
969,1428,1,2025-10-07,,active,29.0
970,1429,2,2024-12-06,,active,59.0
971,1430,5,2025-08-21,,active,49.92
972,1432,3,2024-06-16,,active,119.0
973,1434,3,2024-12-21,,active,119.0
974,1434,5,2025-01-09,,active,49.92
975,1435,2,2022-11-28,2022-12-28,cancelled,59.0
976,1436,1,2022-04-27,2025-04-27,cancelled,29.0
977,1437,6,2023-09-28,2024-12-28,cancelled,99.92
978,1438,2,2025-01-13,,active,59.0
979,1441,1,2025-10-29,,active,29.0
980,1443,2,2024-12-31,2025-05-28,cancelled,59.0
981,1443,5,2024-12-22,,active,49.92
982,1444,3,2024-04-02,2024-05-02,cancelled,119.0
983,1445,6,2025-08-22,,active,99.92
984,1446,3,2023-03-10,,active,119.0
985,1447,1,2025-01-18,,active,29.0
986,1448,5,2025-07-16,,active,49.92
987,1449,5,2025-10-04,,active,49.92
988,1449,3,2025-09-20,,active,119.0
989,1450,2,2024-12-28,2024-12-28,cancelled,59.0
990,1451,2,2024-05-23,2025-04-23,cancelled,59.0
991,1454,6,2024-09-16,2025-05-16,cancelled,99.92
992,1455,3,2022-04-01,2024-04-01,cancelled,119.0
993,1456,6,2025-09-21,2025-09-21,cancelled,99.92
994,1457,2,2025-01-09,,active,59.0
995,1460,6,2024-12-26,,active,99.92
996,1461,3,2024-01-24,,active,119.0
997,1464,1,2024-12-17,,active,29.0
998,1466,5,2022-06-04,,active,49.92
999,1466,6,2022-06-06,2024-01-06,cancelled,99.92
1000,1469,4,2025-07-08,,active,24.92
1001,1469,6,2025-07-26,,active,99.92
1002,1470,4,2025-04-25,2025-04-25,cancelled,24.92
1003,1471,2,2024-08-24,,active,59.0
1004,1472,1,2025-02-26,2025-07-26,cancelled,29.0
1005,1473,2,2025-07-25,,active,59.0
1006,1474,5,2024-01-12,2025-02-12,cancelled,49.92
1007,1475,3,2023-09-26,2024-11-26,cancelled,119.0
1008,1475,6,2023-10-06,,active,99.92
1009,1477,3,2025-06-12,,active,119.0
1010,1479,4,2025-05-03,,active,24.92
1011,1480,6,2024-03-02,,active,99.92
1012,1481,6,2025-07-02,,active,99.92
1013,1482,4,2022-10-17,2022-12-17,cancelled,24.92
1014,1484,6,2022-02-16,,active,99.92
1015,1485,3,2023-11-03,,active,119.0
1016,1487,1,2024-02-13,,active,29.0
1017,1489,5,2024-01-26,2024-03-26,cancelled,49.92
1018,1490,3,2024-04-06,,active,119.0
1019,1492,6,2023-12-27,,active,99.92
1020,1492,1,2023-12-31,2023-12-31,cancelled,29.0
1021,1493,2,2023-05-30,2025-06-28,cancelled,59.0
1022,1493,4,2023-05-25,,active,24.92
1023,1495,6,2024-10-15,,active,99.92
1024,1496,5,2025-01-17,,active,49.92
1025,1496,3,2025-01-11,2025-04-11,cancelled,119.0
1026,1497,5,2024-10-22,,active,49.92
1027,1500,1,2025-07-02,,active,29.0
1028,1500,2,2025-07-18,,active,59.0
1029,1501,6,2024-07-11,,active,99.92
1030,1502,4,2024-05-29,,active,24.92
1031,1503,1,2022-04-29,2023-02-28,cancelled,29.0
1032,1503,5,2022-05-06,,active,49.92
1033,1504,2,2023-11-28,2024-07-28,cancelled,59.0
1034,1505,4,2024-01-18,2024-06-18,cancelled,24.92
1035,1506,2,2024-03-01,,active,59.0
1036,1506,4,2024-02-14,,active,24.92
1037,1507,3,2024-09-30,,active,119.0
1038,1508,1,2024-07-24,,active,29.0
1039,1511,5,2025-06-25,,active,49.92
1040,1512,4,2025-03-22,,active,24.92
1041,1514,1,2022-03-07,2023-02-07,cancelled,29.0
1042,1515,5,2023-03-09,,active,49.92
1043,1516,1,2022-03-18,2025-07-18,cancelled,29.0
1044,1517,3,2024-11-28,2025-08-28,cancelled,119.0
1045,1518,1,2025-08-10,,active,29.0
1046,1519,4,2023-06-23,2023-06-23,cancelled,24.92
1047,1522,5,2025-09-27,,active,49.92
1048,1525,3,2024-06-03,,active,119.0
1049,1525,6,2024-05-07,2024-05-07,cancelled,99.92
1050,1526,4,2023-07-27,2025-06-27,cancelled,24.92
1051,1527,2,2023-08-13,,active,59.0
1052,1529,3,2025-05-17,,active,119.0
1053,1531,5,2023-10-18,2024-03-18,cancelled,49.92
1054,1532,5,2024-11-14,,active,49.92
1055,1533,4,2025-03-13,2025-05-13,cancelled,24.92
1056,1534,3,2023-08-09,2024-06-09,cancelled,119.0
1057,1534,6,2023-07-26,,active,99.92
1058,1535,4,2024-02-15,2025-03-15,cancelled,24.92
1059,1537,3,2023-02-19,,active,119.0
1060,1541,1,2025-02-05,2025-03-05,cancelled,29.0
1061,1541,6,2025-02-02,,active,99.92
1062,1542,6,2022-10-12,2025-09-12,cancelled,99.92
1063,1545,1,2025-10-02,,active,29.0
1064,1547,2,2025-05-21,,active,59.0
1065,1549,2,2022-04-23,2022-07-23,cancelled,59.0
1066,1550,5,2024-11-05,,active,49.92
1067,1552,4,2024-09-20,,active,24.92
1068,1553,1,2025-05-22,,active,29.0
1069,1554,4,2025-08-17,,active,24.92
1070,1558,6,2024-03-12,,active,99.92
1071,1559,4,2025-07-23,,active,24.92
1072,1561,5,2023-11-28,,active,49.92
1073,1563,3,2025-04-02,2025-04-02,cancelled,119.0
1074,1563,5,2025-04-07,2025-10-07,cancelled,49.92
1075,1565,3,2025-06-26,,active,119.0
1076,1566,5,2024-03-23,2024-03-23,cancelled,49.92
1077,1566,1,2024-02-13,2025-01-13,cancelled,29.0
1078,1568,5,2022-09-10,2023-10-10,cancelled,49.92
1079,1572,3,2023-02-15,2024-10-15,cancelled,119.0
1080,1576,6,2022-09-25,2024-05-25,cancelled,99.92
1081,1578,3,2024-12-02,,active,119.0
1082,1580,1,2024-08-29,,active,29.0
1083,1582,6,2024-02-20,2024-06-20,cancelled,99.92
1084,1583,2,2024-09-09,,active,59.0
1085,1588,5,2024-01-25,,active,49.92
1086,1590,3,2025-02-22,,active,119.0
1087,1592,2,2025-10-27,2025-10-27,cancelled,59.0
1088,1595,3,2025-03-19,,active,119.0
1089,1596,4,2024-10-08,,active,24.92
1090,1596,5,2024-09-02,,active,49.92
1091,1598,3,2022-07-23,2022-07-23,cancelled,119.0
1092,1599,5,2022-09-22,2022-09-22,cancelled,49.92
1093,1600,4,2025-08-18,,active,24.92
1094,1601,1,2023-03-18,,active,29.0
1095,1603,4,2023-05-02,2023-08-02,cancelled,24.92
1096,1603,1,2023-05-05,2023-10-05,cancelled,29.0
1097,1604,5,2023-12-19,2024-10-19,cancelled,49.92
1098,1604,2,2023-11-23,,active,59.0
1099,1605,6,2022-07-05,2022-07-05,cancelled,99.92
1100,1606,1,2024-06-28,2024-12-28,cancelled,29.0
1101,1607,5,2022-07-03,2024-01-03,cancelled,49.92
1102,1608,3,2025-04-26,,active,119.0
1103,1610,2,2024-07-18,2025-03-18,cancelled,59.0
1104,1611,6,2025-08-20,,active,99.92
